entry_time,exit_time,direction,strategy,entry_price,exit_price,sl_price,tp_price,sl_pips,tp_pips,volume_units,pnl_pips,pnl_usd,exit_reason,bars_held
2023-12-08T09:00:00,2023-12-08T13:00:00,Sell,TrendFollowing,1.07757,1.07324,1.07324,1.07288,23.5,46.9,2000,+43.30,+8.5201,Trail,4
2023-12-15T15:00:00,2023-12-15T18:00:00,Sell,TrendFollowing,1.09147,1.09028,1.09028,1.08384,38.1,76.3,1000,+11.90,+1.1200,Trail,3
2023-12-18T23:00:00,2023-12-19T01:00:00,Buy,TrendFollowing,1.09241,1.09186,1.09040,1.09644,20.1,40.3,2000,-5.50,-1.2400,StratExit,2
2023-12-20T12:00:00,2023-12-20T13:00:00,Sell,TrendFollowing,1.09358,1.09579,1.09579,1.08917,22.1,44.1,2000,-22.07,-4.5545,SL,1
2023-12-20T14:00:00,2023-12-20T19:00:00,Buy,TrendFollowing,1.09712,1.09467,1.09467,1.10202,24.5,49.0,2000,-24.50,-5.0396,SL,5
2023-12-20T19:00:00,2023-12-20T20:00:00,Sell,TrendFollowing,1.09455,1.09411,1.09411,1.08923,26.6,53.2,2000,+4.42,+0.7446,Trail,1
2023-12-21T11:00:00,2023-12-21T13:00:00,Buy,TrendFollowing,1.09808,1.09930,1.09930,1.10306,24.9,49.8,2000,+12.16,+2.2918,Trail,2
2023-12-28T18:00:00,2023-12-29T09:00:00,Sell,TrendFollowing,1.10630,1.10568,1.10568,1.09959,33.5,67.1,1000,+6.22,+0.5521,Trail,15
2024-01-04T09:00:00,2024-01-04T13:00:00,Buy,TrendFollowing,1.09685,1.09425,1.09425,1.10204,26.0,51.9,2000,-25.95,-5.3304,SL,4
2024-01-05T06:00:00,2024-01-05T08:00:00,Sell,TrendFollowing,1.09266,1.09107,1.09107,1.08879,19.3,38.7,3000,+15.95,+4.5736,Trail,2
2024-01-05T16:00:00,2024-01-08T05:00:00,Buy,TrendFollowing,1.09569,1.09374,1.09198,1.10310,37.1,74.1,1000,-19.50,-2.0200,StratExit,13
2024-01-11T16:00:00,2024-01-11T19:00:00,Sell,TrendFollowing,1.09413,1.09766,1.09766,1.08707,35.3,70.6,1000,-35.29,-3.5987,SL,3
2024-01-11T19:00:00,2024-01-12T11:00:00,Buy,TrendFollowing,1.09829,1.09483,1.09483,1.10521,34.6,69.2,1000,-34.62,-3.5316,SL,16
